client_id,rfm_segment,monetary_capped,cate,target,p_control,p_treatment,uplift_segment
f73c056028,231,3629.0,0.12134707,1,0.64092994,0.762277,High
fd0f7633a9,211,3990.0,0.12134528,1,0.15974975,0.28109503,High
1bc85125c8,535,143856.3,0.12134129,1,0.5537038,0.6750451,High
c0be1f3d56,221,3765.97,0.12133765,1,0.37732074,0.4986584,High
59ca7de820,111,2601.0,0.12133333,0,0.29612982,0.41746315,High
d93bfa5d53,311,8283.2,0.1213333,0,0.3597154,0.4810487,High
7a4fd46a61,211,4320.5,0.12132877,1,0.20413008,0.32545885,High
91662503aa,431,12563.49,0.12132543,1,0.60996383,0.73128927,High
b6f300f969,122,16133.130000000001,0.12131256,0,0.30730948,0.42862204,High
5082a60973,221,3231.29,0.121311545,0,0.43981725,0.5611288,High
6a7241ced1,441,4872.39,0.12130493,1,0.6795711,0.800876,High
a1f180ef26,355,172158.7,0.12130141,1,0.80094826,0.9222497,High
cecaa530b5,121,4444.26,0.121299416,1,0.3678572,0.4891566,High
7581d8bfac,424,101433.0,0.12129754,0,0.56284624,0.6841438,High
82ed7a7eb1,424,67835.45999999999,0.12129331,0,0.4663027,0.587596,High
adda7041fe,551,6784.0,0.1212911,1,0.7496718,0.8709629,High
0e858f5a88,254,95787.85,0.121289015,1,0.58991,0.711199,High
33927e8938,211,684.96,0.12128647,1,0.22263332,0.34391978,High
66821a1202,225,301680.02,0.12128371,0,0.42515737,0.5464411,High
41cba05d15,134,61446.0,0.121269435,0,0.4286075,0.5498769,High
779f4eae5f,221,4191.06,0.12126371,0,0.40547547,0.5267392,High
f93b723200,421,4155.23,0.12125501,0,0.48674658,0.6080016,High
6924b55b8b,545,181813.84,0.121254206,1,0.66122556,0.78247976,High
22cc51b1ca,221,6942.25,0.12124419,0,0.39057642,0.5118206,High
5e70e4eaa1,211,1642.2,0.12124038,0,0.20499197,0.32623234,High
687a2523ee,513,44980.06,0.121231854,1,0.6377369,0.7589688,High
52c75c81b2,421,6568.55,0.12122524,0,0.4529934,0.57421863,High
368bd5f024,554,93871.37,0.12122321,0,0.6883102,0.8095334,High
98768d83a4,533,43296.0,0.12121612,1,0.59847873,0.71969485,High
1840ee96bc,521,5016.0,0.12121272,0,0.52123594,0.64244866,High
92139b04b4,235,500732.56,0.1212098,0,0.6232783,0.7444881,High
b550a3cc71,451,3144.91,0.12120414,1,0.7518231,0.87302727,High
20d61d25bb,335,140466.82,0.12119776,0,0.5084789,0.62967664,High
f8f897dda5,222,24479.61,0.121193916,1,0.3806077,0.5018016,High
e0b50b0526,445,1108574.44,0.12118477,1,0.79306996,0.9142547,High
75ec6abbdd,231,8671.0,0.12118107,0,0.54350936,0.66469043,High
4fb4abefcc,152,29481.23,0.121177614,1,0.4796185,0.6007961,High
754ef2d118,121,2677.7200000000003,0.12117487,0,0.33751276,0.45868763,High
b236271737,223,35499.0,0.12117481,0,0.5268128,0.6479876,High
720349baa0,132,20396.2,0.121169984,1,0.48335975,0.60452974,High
d87f0a2ede,341,9455.0,0.12116736,1,0.74467766,0.865845,High
b098cf043e,111,7484.0,0.121163964,0,0.15643302,0.27759698,High
7c1b6b7902,312,27340.04,0.121162534,1,0.52272314,0.6438857,High
5b34a9247e,223,48040.98,0.12115583,0,0.3614541,0.48260993,High
d4157f4276,541,14357.0,0.12114954,1,0.7379187,0.8590682,High
9bd60045dd,111,7396.29,0.121141374,1,0.11413683,0.2352782,High
8f4183acf2,322,19705.4,0.121116936,0,0.6136334,0.73475033,High
123f27eb23,321,7890.0,0.12110904,0,0.400147,0.521256,High
b2ccb1b9a9,531,8090.0,0.12110847,1,0.50354356,0.624652,High
e344978d3c,211,1521.09,0.12110844,0,0.20041183,0.32152027,High
a74184ce66,242,26165.0,0.12110612,0,0.3405479,0.461654,High
5c6b14f62d,111,1164.6,0.121105626,0,0.14736642,0.26847205,High
ca7ea3ad79,541,6809.96,0.12110448,1,0.79511213,0.9162166,High
9316ed4263,311,1154.0,0.12109785,0,0.2253535,0.34645134,High
5ab8ee0cee,435,408458.29000000004,0.1210922,0,0.5935312,0.7146234,High
06a76ab382,235,390171.06,0.12109095,1,0.5740069,0.69509786,High
986634a7d8,221,6984.2300000000005,0.12109056,0,0.3808603,0.50195086,High
60f7ad2e54,211,6938.0,0.12108779,0,0.36828712,0.4893749,High
cfec914203,121,11388.0,0.12108204,0,0.24512824,0.36621028,High
a27063941c,433,49366.96,0.12107158,0,0.5765736,0.6976452,High
77a81c5ba4,221,4543.0,0.121068895,1,0.5021166,0.6231855,High
dee5add30e,313,41520.0,0.12106627,1,0.4767828,0.5978491,High
6ec2b8d2b0,312,19958.04,0.12106514,1,0.31298915,0.4340543,High
20b986ece8,421,2694.0,0.121064305,1,0.50247514,0.62353945,High
4ccefed24b,155,145397.52,0.121062964,1,0.2601536,0.38121656,High
8f7ace399e,221,7259.12,0.12106055,0,0.37829155,0.4993521,High
eb18007888,422,24278.89,0.12106049,1,0.7272528,0.8483133,High
1a523d0714,221,8047.16,0.121056914,1,0.40886533,0.52992225,High
2addbc058b,111,2836.9,0.121056825,1,0.30286032,0.42391714,High
a17a42a78c,121,2670.7799999999997,0.121055245,1,0.44117606,0.5622313,High
acdfcdd7ad,411,9099.75,0.12103182,1,0.50502294,0.62605476,High
25c7528902,211,4510.0,0.121027306,1,0.21579914,0.33682644,High
5de0a7dc5f,223,33093.07,0.12102568,1,0.5064702,0.6274959,High
bc2d03feb7,133,46495.79,0.12102345,0,0.26389977,0.38492322,High
fc9fa569b8,444,108710.03000000001,0.12101686,1,0.721743,0.84275985,High
eeecf11c7e,111,878.0,0.121013895,0,0.2222821,0.343296,High
fede256751,221,7819.23,0.12101188,0,0.35392785,0.47493973,High
021a6ecf00,211,971.0,0.121008426,1,0.17971969,0.3007281,High
226aaf520a,111,3005.9,0.12100741,0,0.30261388,0.4236213,High
051b249ebe,235,194389.5,0.120999366,1,0.4097142,0.53071356,High
f240c6d2f5,211,8502.0,0.1209975,0,0.14751567,0.26851317,High
4155416152,221,5033.01,0.12099615,1,0.41902396,0.5400201,High
a2ac5a70fd,211,913.0,0.12099537,0,0.32154846,0.44254383,High
2ce70becee,111,8263.0,0.120995104,1,0.3196018,0.4405969,High
afccc00d4c,321,8996.85,0.120993316,0,0.4022315,0.52322483,High
47cbd42afb,235,245038.73,0.12098864,1,0.4895899,0.61057854,High
f50c737f66,122,29756.56,0.12097883,0,0.37928092,0.50025976,High
b1f1df7309,211,6728.28,0.12097865,1,0.18678853,0.30776718,High
d5dc58d779,314,112938.0,0.12097517,1,0.28957102,0.41054618,High
21341bd1cb,411,13848.0,0.12097353,1,0.3700541,0.49102762,High
b49b40845f,424,74802.0,0.12097138,1,0.68814397,0.80911535,High
cae2d32ae2,144,69323.93,0.1209642,0,0.37866902,0.49963322,High
ac7d865d7d,121,9126.0,0.12096405,1,0.4054529,0.52641696,High
8d4a4d12cd,311,3187.0,0.120955855,0,0.33550394,0.4564598,High
604f3459b5,422,31187.9,0.12095487,1,0.75636214,0.877317,High
6fee38b919,512,15248.0,0.120946944,1,0.67447263,0.7954196,High
187f038461,111,3289.47,0.12094584,0,0.3273454,0.44829124,High
371a61937a,231,7920.0,0.12094545,0,0.4865976,0.60754305,High
b7adfc7b20,235,450848.32999999996,0.12094408,1,0.5910856,0.7120297,High
69a20ed3bf,442,27409.46,0.12094313,0,0.6555607,0.7765038,High
60d88ec96e,211,14207.04,0.12094207,0,0.15086155,0.27180362,High
eaf3a3d1ff,121,10204.84,0.12094003,1,0.3645886,0.48552862,High
f9a40cc6ea,111,243.0,0.12093745,0,0.119677365,0.24061482,High
a51ca49198,111,254.91,0.12093745,1,0.119677365,0.24061482,High
0ad0198d9c,235,371048.11,0.12093562,1,0.55325687,0.6741925,High
f2ce2cab66,111,934.96,0.12092991,1,0.22323032,0.34416023,High
681d906a63,124,76468.29000000001,0.120919645,0,0.29766625,0.4185859,High
606d245cbe,121,5945.0,0.1209051,0,0.35729745,0.47820255,High
4462230366,111,4640.0,0.12090042,1,0.19487861,0.31577903,High
9a28456666,121,7267.24,0.12089816,0,0.38083747,0.5017356,High
6f42faeaac,211,278.39,0.12089525,0,0.15125225,0.2721475,High
41ff72e910,311,2469.6,0.12089309,0,0.26296481,0.3838579,High
f47b57e18d,422,18719.89,0.12089133,1,0.63116,0.75205135,High
8f54796b7d,211,5122.8099999999995,0.12088147,1,0.2700354,0.39091685,High
cf6780c28c,325,337960.34,0.120872885,0,0.38107613,0.501949,High
2c8c3b4ef9,531,9050.75,0.120870054,1,0.6129542,0.73382425,High
84e766d78b,135,126234.81,0.12086639,0,0.41392633,0.5347927,High
bc495dda27,553,47370.32,0.12086284,1,0.83788013,0.958743,High
bf7d445aa9,532,21519.59,0.120848715,1,0.51333624,0.63418496,High
edaad1f396,153,49431.64,0.12084663,1,0.55329037,0.674137,High
fa5e5bc065,235,433778.0,0.12084222,0,0.6010997,0.72194195,High
2a1c0f6988,532,17546.559999999998,0.12084097,0,0.6204633,0.7413043,High
3738e75d9e,521,1452.0,0.120838165,1,0.6279045,0.74874264,High
506649a9c0,432,27002.79,0.12083638,0,0.5241116,0.644948,High
6c9184c16d,335,479430.07,0.12083286,0,0.58356345,0.7043963,High
86b9eba4ed,244,99719.89,0.1208173,0,0.6154861,0.7363034,High
74facfda85,332,25190.7,0.120813906,1,0.5293046,0.6501185,High
92f6fa7255,211,9420.0,0.12081173,0,0.17490804,0.29571977,High
a1e2cfe4e9,423,53542.32,0.12079543,1,0.6286635,0.7494589,High
b2cefef2ee,451,10336.69,0.12079239,0,0.7778853,0.8986777,High
e641409052,121,4007.64,0.120774746,1,0.3427726,0.46354735,High
daf46ef3c2,431,4921.07,0.12077406,1,0.4068981,0.5276722,High
23d7938d3c,211,1253.72,0.12077358,1,0.30541515,0.42618874,High
ea4b583ab0,223,39477.7,0.12076849,0,0.53425443,0.6550229,High
dac766ee50,221,4982.5599999999995,0.12076715,1,0.47266933,0.5934365,High
b3e88dc0bb,153,40495.97,0.12076485,1,0.60778224,0.7285471,High
540a0b1c2e,221,4164.0,0.12076068,1,0.53728324,0.6580439,High
42b9837d97,431,10637.91,0.12075287,1,0.55975854,0.6805114,High
700e2982a7,114,91501.0,0.12075159,0,0.2511486,0.3719002,High
3b44e51162,234,105836.0,0.12075025,0,0.52144593,0.6421962,High
d59a08e338,133,43883.42,0.12073922,0,0.41743004,0.53816926,High
d5d18b3200,332,16147.88,0.12073684,1,0.5640831,0.68481994,High
c7e247bd97,212,15871.26,0.12073243,1,0.31916678,0.4398992,High
bc5dca3dad,225,233908.0,0.12073064,0,0.41878062,0.53951126,High
5a9d75b7c1,221,13632.69,0.12073001,0,0.40103433,0.52176434,High
12e3b4231f,113,54757.520000000004,0.12072897,1,0.34732452,0.4680535,High
49925c4fe3,335,138096.32,0.12072557,0,0.49550194,0.6162275,High
9434cd8844,122,22015.67,0.12071237,0,0.2652443,0.38595667,High
ee34be6ade,121,5350.33,0.12069586,0,0.26299876,0.38369462,High
d2ec24e8e0,531,6499.42,0.12069404,1,0.5120678,0.63276184,High
ef318fe5c4,131,5966.56,0.120691985,1,0.31918854,0.43988052,High
bfc15254bb,234,64604.42,0.12068981,1,0.5777945,0.6984843,High
7da1f74f4b,123,58183.28,0.12068069,1,0.44137263,0.5620533,High
32deae1cae,414,114922.0,0.12067285,1,0.30921808,0.42989093,High
0f3c4dfa73,225,144780.30000000002,0.12067175,0,0.36981198,0.49048373,High
609ee39cf2,221,2529.96,0.12066743,0,0.40135345,0.5220209,High
263e62088a,445,624348.0,0.12066203,1,0.78067243,0.90133446,High
c68639c2a1,533,55811.75,0.12065786,1,0.6777488,0.79840666,High
ea2281aa7a,432,16725.23,0.12064308,0,0.60290533,0.7235484,High
f85d3b5034,111,448.4,0.120641544,1,0.18518014,0.3058217,High
321ec64a48,212,22275.84,0.12063369,1,0.2505892,0.37122288,High
2ef2c2fe1a,211,1758.0,0.12063131,0,0.1901792,0.3108105,High
82e4defaa8,221,3321.0,0.12062991,0,0.51659447,0.6372244,High
7b0482ed3b,223,51490.26,0.12061131,0,0.4338364,0.5544477,High
1b1c730d6e,422,16006.199999999999,0.12060863,0,0.45832962,0.57893825,High
a947a5e8e9,211,5814.0,0.12060857,0,0.17336908,0.29397765,High
ae7c10ae95,221,8755.49,0.12060523,0,0.5247469,0.6453521,High
1f20127dea,311,10379.0,0.12059981,0,0.47465557,0.5952554,High
993136b241,221,9934.99,0.12059605,1,0.53696936,0.6575654,High
6215801de9,322,24899.35,0.12058252,0,0.5786038,0.6991863,High
ad61ee281a,111,1674.4,0.12057677,1,0.25996158,0.38053834,High
c444ca4826,234,114494.18,0.12057495,1,0.50714093,0.6277159,High
5fb99942b8,143,51338.63,0.120569706,1,0.5683221,0.6888918,High
1dd1365220,543,35776.08,0.120556235,1,0.7673228,0.887879,High
15f858f3d3,331,6083.54,0.12055451,0,0.5533435,0.673898,High
c7264b48cf,311,3048.91,0.120551854,0,0.16480297,0.28535482,High
88fe4fd451,225,406341.69,0.12055087,1,0.54484594,0.6653968,High
0e1979b11d,441,2347.0,0.12054986,1,0.7135429,0.83409274,High
989d7c7ae2,321,3683.88,0.1205484,0,0.48733816,0.60788655,High
1cd54f4f34,324,83336.08,0.12054789,1,0.5834817,0.7040296,High
a40f5757a5,135,421150.47,0.120535016,0,0.5644458,0.6849808,High
e723c9ae69,211,2409.0,0.12053329,1,0.2983329,0.4188662,High
7cee56cdd4,422,26341.0,0.12053269,1,0.64822525,0.76875794,High
b49fab25c4,411,828.0,0.12052977,0,0.5165898,0.6371196,High
4e84c760ca,431,4755.9,0.12052792,0,0.6158247,0.7363526,High
a687117edb,531,10122.42,0.12052071,1,0.62540257,0.7459233,High
7c9ec4c44a,325,140013.0,0.12051913,0,0.2917572,0.41227633,High
5cdf309973,533,50976.0,0.120510995,1,0.71211326,0.83262426,High
8e59c74e56,321,3343.0,0.12051055,1,0.46864024,0.5891508,High
b93c3652e5,334,84413.92,0.12050885,1,0.51635677,0.6368656,High
aeb0596370,225,284740.35,0.12050724,1,0.43054014,0.5510474,High
9e987fb18b,113,32707.0,0.120506436,0,0.3160738,0.43658024,High
f4b32c5b7b,121,11014.43,0.12050578,1,0.29277003,0.4132758,High
df75db1321,121,11445.0,0.12049049,1,0.3623359,0.48282638,High
0968265360,443,47801.89,0.12048155,1,0.6901174,0.81059897,High
ba76f96e30,143,39108.0,0.12047917,1,0.5099048,0.63038397,High
9c50a9d54a,211,5654.7,0.12047717,0,0.27298483,0.393462,High
400ab4233e,321,11850.76,0.120449394,0,0.37886384,0.49931324,High
b409f19cb4,434,105346.46,0.12044299,1,0.5380102,0.65845317,High
54d16796df,335,362369.08,0.12044245,1,0.5576969,0.6781393,High
d165d62e46,144,69332.68,0.12044087,1,0.4427121,0.56315297,High
fd1565db6b,334,111055.39,0.12043381,0,0.52096426,0.6413981,High
2b62e9bc80,533,50881.68,0.12042898,1,0.76883477,0.88926375,High
94d43b8930,431,12775.66,0.12042838,0,0.5660535,0.6864819,High
71d60abe7d,243,39445.0,0.120419025,1,0.5324044,0.65282345,High
f877ac8148,235,384004.12,0.12041247,1,0.555716,0.67612845,High
b37ed9689a,343,52308.44,0.120402634,1,0.70884085,0.8292435,High
6b34294d61,143,54935.23,0.12039858,0,0.5156598,0.6360584,High
a792772ad3,221,9519.0,0.120384544,0,0.24832785,0.3687124,High
2f616889a2,534,99522.31,0.12038314,0,0.57749045,0.6978736,High
b6fbb75689,213,57368.0,0.120378345,0,0.15264398,0.27302232,High
5edb24b498,122,16549.64,0.12037304,1,0.37507176,0.4954448,High
62f42b9e4f,132,18176.36,0.12037045,1,0.58514947,0.7055199,High
53ccb4ae10,122,15166.58,0.12036115,1,0.2946259,0.41498706,High
50f8996821,144,91802.01,0.12034857,1,0.52719563,0.6475442,High
2eb0c021e6,511,1699.44,0.12033349,1,0.41696662,0.5373001,High
f84dc5c240,153,38088.19,0.12032193,0,0.58596516,0.7062871,High
064e945df2,111,5005.0,0.12031543,1,0.3047411,0.42505655,High
9b6dc1e08c,532,19760.35,0.12030828,1,0.53431517,0.65462345,High
1e8d566c1c,232,26518.57,0.12030029,1,0.5042476,0.6245479,High
94876dcb58,422,21891.66,0.12029618,0,0.73452395,0.85482013,High
d2d0ced9fb,224,88882.01,0.12029505,1,0.49510455,0.6153996,High
17cb6c34d7,211,2075.67,0.120291024,0,0.18873382,0.30902484,High
bf46b08eb6,214,112441.0,0.1202776,0,0.23130824,0.35158584,High
39f40d4e1e,111,270.81,0.12027319,1,0.119677365,0.23995055,High
5cc0b95f55,121,4580.530000000001,0.120254844,1,0.38926646,0.5095213,High
4351efa69f,144,72354.8,0.120251,1,0.5216399,0.6418909,High
305deec079,211,6687.5599999999995,0.12024906,1,0.3449064,0.46515545,High
f9de208865,351,3244.28,0.1202482,1,0.7835374,0.9037856,High
76b20cbbcb,424,92472.2,0.120244205,1,0.5916827,0.7119269,High
dc8f1d62fd,111,210.0,0.12024322,1,0.16439983,0.28464305,High
1c1b674942,111,220.96,0.12024322,0,0.16439983,0.28464305,High
bb902daa6d,223,56582.65,0.12023729,1,0.54006517,0.66030246,High
3cbab55773,132,16452.5,0.12023133,0,0.47698027,0.5972116,High
6619429249,511,1762.98,0.12022969,1,0.49609116,0.61632085,High
ab993f4df9,334,91367.89,0.120225966,0,0.55120265,0.6714286,High
ec663f1b1d,143,47137.22,0.12022105,1,0.46604052,0.5862616,High
a1cc190d18,424,100398.8,0.12021789,1,0.39865246,0.51887035,High
0e456426eb,521,5453.650000000001,0.12021685,1,0.6078258,0.72804266,High
a89aa79154,234,63501.84999999999,0.12021202,0,0.5885835,0.70879555,High
4add0dcd18,553,33938.08,0.12021196,1,0.7670421,0.88725406,High
e89465b699,213,32362.0,0.12021038,1,0.39887044,0.5190808,High
8461a1498a,223,33587.0,0.12020695,0,0.5011725,0.62137944,High
82073bca55,553,54987.0,0.12020606,0,0.68487376,0.8050798,High
f302d90c48,131,6630.42,0.12020016,1,0.4831248,0.60332495,High
34b6592fa2,411,1942.0,0.12019944,0,0.36144668,0.48164612,High
c5cbe55539,211,581.0,0.120197624,0,0.23590648,0.3561041,High
3b5fba4033,413,44163.0,0.12019631,0,0.41674712,0.53694344,High
d5479cfa88,235,512619.57,0.12019473,1,0.60221905,0.7224138,High
a8ebb3e272,421,4486.0,0.12019056,1,0.38548642,0.505677,High
eec4a678aa,211,9144.0,0.12018424,0,0.17490804,0.29509228,High
cc1c98e139,231,13355.58,0.120176435,0,0.55012435,0.6703008,High
50457eb613,213,34152.0,0.120173305,1,0.20784467,0.32801798,High
cb234c8d19,321,4941.62,0.12016821,1,0.41233242,0.5325006,High
f44ccf59f8,424,103409.0,0.12015903,1,0.7772484,0.8974074,High
a5f3b68e63,233,34004.19,0.120158374,0,0.5493802,0.66953856,High
270e9288b6,434,103685.34999999999,0.1201576,1,0.58340317,0.70356077,High
4ddf4a67c9,132,16651.39,0.12015602,1,0.49032423,0.61048025,High
0e1271fcc9,223,44302.0,0.120131195,0,0.48337102,0.6035022,High
795ddf8586,132,18539.85,0.12012768,0,0.40320587,0.52333355,High
e27e9852ae,421,5623.58,0.12012622,0,0.45283446,0.5729607,High
91c574e398,221,10477.58,0.12012619,1,0.4901517,0.6102779,High
3b8e7d7b5a,321,8956.56,0.12012309,1,0.38816035,0.50828344,High
c4acc92d47,234,77662.25,0.12011817,1,0.47351637,0.59363455,High
6fed0b57cc,121,4853.37,0.12011212,0,0.3945194,0.5146315,High
c05d6bacc4,211,12385.68,0.120111585,0,0.34129602,0.4614076,High
a186b0202b,241,10291.0,0.120103836,0,0.50367296,0.6237768,High
dffa9ad517,214,110468.18,0.12009171,0,0.2769854,0.3970771,High
1290966286,134,86849.2,0.12007931,1,0.43236253,0.55244184,High
649a0aaa71,121,6254.0,0.120074004,0,0.4294102,0.5494842,High
eeecf45286,321,5295.75,0.12005454,0,0.56225675,0.6823113,High
8ed35c0834,321,4201.0,0.120049775,0,0.39650738,0.51655716,High
d7e916e800,511,1307.96,0.12004644,0,0.49168348,0.6117299,High
4fa5bc5098,225,132144.28,0.12004417,0,0.4474365,0.5674807,High
0bb97fb3d2,512,14766.0,0.12004119,0,0.43406022,0.5541014,High
0cb05867b9,221,10508.39,0.12003848,1,0.41544035,0.53547883,High
94f37d9271,123,33194.54,0.12003732,1,0.43823826,0.5582756,High
9bda01a6be,311,3557.0,0.120036334,0,0.25468266,0.374719,High
e7da4b6c0f,435,260013.3,0.12003583,1,0.56212014,0.68215597,High
843c3989ad,321,7318.5199999999995,0.12002784,0,0.33438253,0.45441037,High
191dafb3a1,111,824.95,0.120023906,0,0.18419993,0.30422384,High
b411612ad6,311,5558.0,0.12001911,1,0.25547,0.37548912,High
c22286287d,152,29227.0,0.12001276,1,0.5898357,0.70984846,High
941cad7fc5,221,4123.07,0.12000167,1,0.42510384,0.5451055,High
f66657de66,111,5851.59,0.11999816,0,0.26163065,0.3816288,High
71af559583,221,1419.0,0.119996846,0,0.4314924,0.55148923,High
a3cbf29910,221,7223.21,0.11998007,1,0.4424909,0.562471,High
8fc42e5c4b,111,5293.83,0.1199709,0,0.15851854,0.27848944,High
ceea576906,422,19309.18,0.11996907,1,0.70443773,0.8244068,High
1a02ae3008,222,22112.670000000002,0.11996251,1,0.3868103,0.5067728,High
a84bd5912c,221,2390.9,0.11996126,1,0.4294592,0.5494205,High
0ebe65ba5c,111,158.0,0.11995568,0,0.11592629,0.23588197,High
6e197e3cb9,111,160.0,0.11995568,0,0.11592629,0.23588197,High
dc4e13083e,221,4632.82,0.11994976,1,0.42391342,0.5438632,High
440d39ca9d,523,57229.25000000001,0.11994755,0,0.60022306,0.7201706,High
195c591bf5,524,99338.14,0.1199463,1,0.54542536,0.66537166,High
db2553d59c,431,12364.68,0.119945526,0,0.5801102,0.7000557,High
6547c78467,312,25097.85,0.119944215,1,0.2843015,0.4042457,High
b28346200b,112,22473.4,0.11994365,1,0.29036382,0.41030747,High
2dec69a884,223,34266.72,0.11993727,1,0.3434222,0.46335948,High
8c0e9d7f8e,521,9223.91,0.119936466,0,0.44596267,0.56589913,High
2d5e581f30,222,26337.77,0.11993274,0,0.49235174,0.6122845,High
24952f34c5,412,27346.0,0.11992517,0,0.3967003,0.51662546,High
048d5eec75,322,19126.0,0.11992392,1,0.40159008,0.521514,High
77f6fe67a4,424,75693.45,0.119920194,0,0.51854575,0.63846594,High
6afe0d5cc1,211,2539.76,0.11991948,0,0.13622254,0.25614202,High
47589d71e2,221,6882.0,0.11990672,0,0.47529507,0.5952018,High
023eb9ea99,311,2014.0,0.11988972,1,0.16876604,0.28865576,High
2a852d438f,341,8800.9,0.11988735,1,0.71118695,0.8310743,High
5703ff0be7,432,20402.69,0.11988217,1,0.65608245,0.7759646,High
7c6cbd6cec,123,35968.14,0.11988014,1,0.35847402,0.47835416,High
f40d18ace5,221,1428.05,0.11987451,0,0.42459986,0.54447436,High
5f185bc677,223,42493.9,0.11987236,0,0.37355718,0.49342954,High
4f7f6c3121,322,14971.34,0.11986789,0,0.33762875,0.45749664,High
446c845188,524,96678.73,0.11986256,1,0.5978727,0.71773523,High
5fea42be58,135,308466.47,0.119849086,1,0.50727385,0.62712294,High
7399d44c7a,421,8655.63,0.11984211,1,0.5196058,0.6394479,High
ffd8b04101,521,1348.0,0.119840026,0,0.50244707,0.6222871,High
8c92eee5c1,231,13048.24,0.11982903,1,0.49325916,0.6130882,High
f164cdaae9,431,13857.79,0.11982888,0,0.55812263,0.6779515,High
f84e221ff8,324,78372.01,0.11982018,0,0.41357785,0.53339803,High
df25d2b970,434,67563.16,0.1198169,1,0.50675833,0.62657523,High
06b3885eff,212,20793.51,0.11981583,0,0.14441213,0.26422796,High
3b7f477af1,235,121231.78,0.11981505,0,0.47743177,0.5972468,High
032c9871e9,211,8047.0,0.11980845,0,0.2409081,0.36071655,High
e050d10e24,322,24880.78,0.11980677,1,0.5802672,0.70007396,High
85a6ed0ee5,222,21473.0,0.11980361,1,0.5375446,0.6573482,High
ef410d92e6,121,1248.9199999999998,0.1198,0,0.42109212,0.5408921,High
9d059c400a,111,5750.55,0.11979619,0,0.2664182,0.38621438,High
9585fbec64,121,2941.1,0.11979473,1,0.33513138,0.4549261,High
0ce214162e,221,4380.64,0.11979157,0,0.40100127,0.52079284,High
a9f061f19a,221,2215.41,0.11978617,0,0.324693,0.44447917,High
e119e3eb32,532,15059.96,0.11978608,1,0.54907554,0.6688616,High
26bd326f18,134,65579.19,0.1197685,0,0.44127232,0.5610408,High
60da094f18,321,1798.18,0.11976725,1,0.606828,0.7265952,High
fc5e339be0,235,290985.24,0.11976057,0,0.56365025,0.6834108,High
10b71cf2d0,333,45532.0,0.11975747,1,0.54714686,0.66690433,High
e1e98a3c98,531,6722.09,0.11975485,1,0.7175494,0.83730423,High
cda9e9ce4b,233,49561.05,0.11975461,0,0.47178102,0.5915356,High
6c1c94751d,254,101248.05,0.119752824,1,0.6835925,0.8033453,High
e1b722ff4f,121,2112.0,0.11974853,1,0.45269632,0.57244486,High
da725f85e9,235,234094.52,0.11974424,0,0.6072146,0.7269589,High
ade90e0492,132,31969.489999999998,0.119742036,1,0.354345,0.47408703,High
1bfa8f06cb,213,57891.0,0.11974093,1,0.14186889,0.26160982,High
96b6c1ca10,153,36773.07,0.11973855,0,0.40252444,0.522263,High
0e01ef84e1,411,13634.81,0.119737566,0,0.5861154,0.705853,High
655f9f215a,342,18070.0,0.11973673,1,0.7540371,0.8737738,High
b105fbbfbf,333,35929.0,0.11973524,1,0.55203724,0.6717725,High
0aedf84f6b,324,60638.63,0.1197277,1,0.4978179,0.6175456,High
d90f4dc926,342,18966.69,0.119719625,1,0.7032993,0.8230189,High
98f8128c94,311,13837.98,0.119719476,1,0.4559267,0.57564616,High
438a249a30,211,7247.0,0.11971307,0,0.22542483,0.3451379,High
5dd90a1fef,541,8656.92,0.11970919,1,0.6862181,0.8059273,High
4d8debb715,521,6033.48,0.11970338,1,0.48318002,0.6028834,High
ff015bf805,412,22213.66,0.11968607,1,0.50937265,0.6290587,High
6f43652848,131,10542.17,0.119685024,1,0.46712908,0.5868141,High
48f3588519,121,1553.0,0.119675756,1,0.33616996,0.4558457,High
a9a86a186e,311,3545.6400000000003,0.11966783,0,0.31874683,0.43841466,High
e7343a2fd7,131,7865.14,0.119666636,1,0.49210894,0.6117756,High
ef307041a2,155,810117.83,0.119665384,1,0.53289574,0.6525611,High
42ed04fa78,313,38149.84,0.1196644,1,0.30434325,0.42400765,High
25a1ec9df9,111,2346.49,0.119664386,0,0.24893709,0.36860147,High
7e21011108,451,6104.52,0.11966187,1,0.7798031,0.89946496,High
795f32b0a4,211,2320.98,0.11965446,0,0.22861783,0.3482723,High
3354be8561,523,39355.0,0.1196543,1,0.5481116,0.6677659,High
6a1e5ccdd3,311,2862.9,0.11964883,0,0.19244255,0.31209138,High
4dc93749e4,311,2952.0,0.11964883,1,0.19244255,0.31209138,High
57a717493e,211,190.0,0.11964837,1,0.20420104,0.3238494,High
9c911c5fc3,211,198.0,0.11964837,0,0.20420104,0.3238494,High
c09abd3c9d,521,4974.0,0.11964679,0,0.5091071,0.6287539,High
86fb783a1b,211,3303.76,0.1196464,1,0.29409733,0.41374373,High
9cfb1d2300,221,3018.99,0.11964241,0,0.45141777,0.5710602,High
3af1a9bd51,533,34568.98,0.11963314,1,0.57969004,0.6993232,High
1400d63535,533,35967.76,0.1196323,1,0.69433254,0.81396484,High
71a81f63de,431,14096.73,0.119627535,0,0.62847817,0.7481057,High
c1ef6d0566,121,3272.18,0.11962691,0,0.3721456,0.4917725,High
c6d459ad9f,244,64864.95,0.119624555,1,0.6860412,0.80566573,High
