client_id,cate,expected_incremental_revenue,expected_incremental_profit_per_customer,rfm_segment,monetary_capped,campaign_id,strategy_name,optimizer,constraint
5dd186c136,0.1232932692307693,6.164663461538465,5.664663461538465,411,3730.51,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
18ee55cedd,0.1232932692307693,6.164663461538465,5.664663461538465,331,4055.33,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
8f528de403,0.1232932692307693,6.164663461538465,5.664663461538465,152,19073.12,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
88aee7f35d,0.1232130701157249,6.160653505786245,5.660653505786245,211,1786.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
c95a9e5bc7,0.1231847724284077,6.159238621420385,5.659238621420385,254,105074.16,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
c72ecf5acd,0.123135450394064,6.1567725197032,5.6567725197032,221,3464.05,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
638122a2e0,0.1230532818692633,6.152664093463165,5.652664093463165,134,92943.23,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
ad3acdfc7c,0.122807602089775,6.14038010448875,5.64038010448875,115,142009.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
50f8db5f96,0.122807602089775,6.14038010448875,5.64038010448875,111,3647.6,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
cc39bdd01c,0.122807602089775,6.14038010448875,5.64038010448875,214,68338.44,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
f2069a1d3b,0.122807602089775,6.14038010448875,5.64038010448875,155,466789.97,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
848a2972c7,0.122807602089775,6.14038010448875,5.64038010448875,111,7355.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
1bf5e68806,0.122807602089775,6.14038010448875,5.64038010448875,212,20583.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
96897e3383,0.122807602089775,6.14038010448875,5.64038010448875,111,3788.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
a138f22a30,0.122807602089775,6.14038010448875,5.64038010448875,215,164935.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
0cba0c9482,0.122807602089775,6.14038010448875,5.64038010448875,414,59927.020000000004,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
63ea07b938,0.122807602089775,6.14038010448875,5.64038010448875,211,3809.25,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
18f3f063ab,0.122807602089775,6.14038010448875,5.64038010448875,211,2620.98,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
935e7c1a33,0.122807602089775,6.14038010448875,5.64038010448875,111,8028.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
1942ec0566,0.1226550720572244,6.13275360286122,5.63275360286122,412,28647.03,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
c5f305f717,0.1226550720572244,6.13275360286122,5.63275360286122,121,4819.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
60f9003c3c,0.1226550720572244,6.13275360286122,5.63275360286122,521,9913.58,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
0bb97fb3d2,0.1226550720572244,6.13275360286122,5.63275360286122,512,14766.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
a232e0e6f6,0.1226550720572244,6.13275360286122,5.63275360286122,521,4080.7200000000003,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
b6920a3fd8,0.1226550720572244,6.13275360286122,5.63275360286122,424,68417.54000000001,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
19fa9a299c,0.1226550720572244,6.13275360286122,5.63275360286122,221,3708.16,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
7526678497,0.1226550720572244,6.13275360286122,5.63275360286122,221,13243.96,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
3e03153aad,0.1226550720572244,6.13275360286122,5.63275360286122,223,32307.37,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
2ffb033418,0.1226550720572244,6.13275360286122,5.63275360286122,425,121853.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
623d369594,0.1226550720572244,6.13275360286122,5.63275360286122,335,128322.59999999999,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
6ce98e20a4,0.1226550720572244,6.13275360286122,5.63275360286122,312,30502.28,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
4159a3d72d,0.1226550720572244,6.13275360286122,5.63275360286122,121,2944.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
4ca189ccaa,0.1226550720572244,6.13275360286122,5.63275360286122,421,7241.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
5e3e7f23db,0.1226550720572244,6.13275360286122,5.63275360286122,311,7745.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
5ff327fdd8,0.1226550720572244,6.13275360286122,5.63275360286122,321,4441.6900000000005,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
4e285775c4,0.1226550720572244,6.13275360286122,5.63275360286122,222,23634.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
5c0b26ab72,0.1226550720572244,6.13275360286122,5.63275360286122,222,20915.69,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
ec1f7ab51e,0.1226550720572244,6.13275360286122,5.63275360286122,221,8932.79,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
ede9e6d13f,0.1226550720572244,6.13275360286122,5.63275360286122,313,36212.47,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
ed0338b083,0.1226550720572244,6.13275360286122,5.63275360286122,133,33051.12,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
f114168030,0.1226550720572244,6.13275360286122,5.63275360286122,221,7322.26,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
bcbf40a0e1,0.1226550720572244,6.13275360286122,5.63275360286122,511,10217.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
548b20dd35,0.1226550720572244,6.13275360286122,5.63275360286122,314,75633.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
2ae6075568,0.1226550720572244,6.13275360286122,5.63275360286122,323,35208.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
6b834e2c89,0.1226550720572244,6.13275360286122,5.63275360286122,225,154455.01,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
539702704b,0.1226550720572244,6.13275360286122,5.63275360286122,143,39749.35,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
7366ce12d8,0.1226550720572244,6.13275360286122,5.63275360286122,314,93025.1,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
11bd90e633,0.1225042646954296,6.12521323477148,5.62521323477148,421,6786.92,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
bcc949f682,0.1225042646954296,6.12521323477148,5.62521323477148,324,83364.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
11f4b7f1b4,0.1225042646954296,6.12521323477148,5.62521323477148,323,40566.44,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
434923df02,0.1225042646954296,6.12521323477148,5.62521323477148,233,43798.97,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
e11b841277,0.1225042646954296,6.12521323477148,5.62521323477148,423,35656.06,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
14a6e8a92e,0.1225042646954296,6.12521323477148,5.62521323477148,422,18202.01,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
e4d67958bc,0.1225042646954296,6.12521323477148,5.62521323477148,313,37981.58,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
bdacda433f,0.1225042646954296,6.12521323477148,5.62521323477148,235,180637.74,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
091032abbe,0.1225042646954296,6.12521323477148,5.62521323477148,413,35128.25,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
e255d6f194,0.1225042646954296,6.12521323477148,5.62521323477148,221,5358.56,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
9008433635,0.1225042646954296,6.12521323477148,5.62521323477148,221,4260.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
99a5e8cb0a,0.1225042646954296,6.12521323477148,5.62521323477148,421,4960.83,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
c158e1227d,0.1225042646954296,6.12521323477148,5.62521323477148,133,47032.9,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
544ac19952,0.1225042646954296,6.12521323477148,5.62521323477148,132,23564.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
aebe32890d,0.1225042646954296,6.12521323477148,5.62521323477148,221,5491.8,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
7320aa1730,0.1225042646954296,6.12521323477148,5.62521323477148,223,43448.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
f48a5a9879,0.1225042646954296,6.12521323477148,5.62521323477148,411,290.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
2ce3c597f7,0.1225042646954296,6.12521323477148,5.62521323477148,223,32597.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
f8db239dc5,0.1225042646954296,6.12521323477148,5.62521323477148,131,11428.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
3637723d26,0.1225042646954296,6.12521323477148,5.62521323477148,221,10120.89,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
634b2e584d,0.1225042646954296,6.12521323477148,5.62521323477148,321,2843.94,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
70784939f1,0.1225042646954296,6.12521323477148,5.62521323477148,224,71656.24,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
27d2687f13,0.1225042646954296,6.12521323477148,5.62521323477148,132,18198.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
8b9c9b97ee,0.1222990225402064,6.11495112701032,5.61495112701032,323,34900.21,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
d47d4a541e,0.1222990225402064,6.11495112701032,5.61495112701032,411,2628.7799999999997,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
f84e221ff8,0.1222990225402064,6.11495112701032,5.61495112701032,324,78372.01,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
d230fe76cc,0.1222990225402064,6.11495112701032,5.61495112701032,412,27864.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
02dbf6d5b7,0.1222990225402064,6.11495112701032,5.61495112701032,121,5623.64,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
ad8821c118,0.1222990225402064,6.11495112701032,5.61495112701032,233,40543.76,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
6095e4c964,0.1222990225402064,6.11495112701032,5.61495112701032,211,13768.53,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
c6663ddeeb,0.1222898705262377,6.114493526311885,5.614493526311885,544,82732.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
5c95c13fb4,0.1222898705262377,6.114493526311885,5.614493526311885,544,62342.4,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
ddaac2f236,0.1222898705262377,6.114493526311885,5.614493526311885,451,12825.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
f851e8a8e3,0.1222898705262377,6.114493526311885,5.614493526311885,351,6005.9400000000005,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
6e2120abe0,0.1222898705262377,6.114493526311885,5.614493526311885,353,47573.450000000004,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
47b5df4e84,0.1218151848487906,6.09075924243953,5.59075924243953,111,857.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
df9ef7c890,0.1218151848487906,6.09075924243953,5.59075924243953,111,3500.9,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
1677340602,0.1218151848487906,6.09075924243953,5.59075924243953,211,1171.58,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
681d906a63,0.1218151848487906,6.09075924243953,5.59075924243953,124,76468.29000000001,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
dcbeab3f31,0.1218151848487906,6.09075924243953,5.59075924243953,154,78092.15,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
59ca7de820,0.1218151848487906,6.09075924243953,5.59075924243953,111,2601.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
1b4f89e926,0.1218151848487906,6.09075924243953,5.59075924243953,211,4888.9400000000005,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
e723c9ae69,0.1218151848487906,6.09075924243953,5.59075924243953,211,2409.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
95f05045c5,0.1218151848487906,6.09075924243953,5.59075924243953,311,282.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
400ab4233e,0.121754876649455,6.08774383247275,5.58774383247275,321,11850.76,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
cae2d32ae2,0.121754876649455,6.08774383247275,5.58774383247275,144,69323.93,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
ae6e9523a0,0.121754876649455,6.08774383247275,5.58774383247275,212,27927.760000000002,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
d266eef415,0.1216779096827408,6.08389548413704,5.58389548413704,345,614694.43,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
61a73a987b,0.1216779096827408,6.08389548413704,5.58389548413704,454,110771.67,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
2799662e52,0.1216779096827408,6.08389548413704,5.58389548413704,541,4779.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
5c4b4e1907,0.1216779096827408,6.08389548413704,5.58389548413704,533,42866.31,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
e1e98a3c98,0.121548522525432,6.077426126271599,5.577426126271599,531,6722.09,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
ce46828181,0.121548522525432,6.077426126271599,5.577426126271599,553,41782.909999999996,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
8573caceb1,0.121548522525432,6.077426126271599,5.577426126271599,444,77700.35,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
a6ddd00c54,0.1214724885210778,6.07362442605389,5.57362442605389,211,3568.68,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
29e1b5c20d,0.1214724885210778,6.07362442605389,5.57362442605389,211,1750.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
00572a886f,0.1214724885210778,6.07362442605389,5.57362442605389,111,5112.28,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
d39c45a951,0.1214724885210778,6.07362442605389,5.57362442605389,221,9813.58,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
bb6fe1960a,0.1214724885210778,6.07362442605389,5.57362442605389,213,38321.24,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
595c7555f1,0.1214724885210778,6.07362442605389,5.57362442605389,121,4294.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
cde71caa2b,0.1214724885210778,6.07362442605389,5.57362442605389,323,32976.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
f9970e5a50,0.1214724885210778,6.07362442605389,5.57362442605389,111,7060.41,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
0185df1920,0.1214724885210778,6.07362442605389,5.57362442605389,213,35448.88,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
f75bdeaa19,0.1214724885210778,6.07362442605389,5.57362442605389,121,5078.63,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
792b71e989,0.1214724885210778,6.07362442605389,5.57362442605389,211,5604.63,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
059a021b6a,0.1214724885210778,6.07362442605389,5.57362442605389,212,18241.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
06ebae5dd0,0.1214724885210778,6.07362442605389,5.57362442605389,211,2859.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
dccb6cc92d,0.1214099357570291,6.0704967878514555,5.5704967878514555,355,136186.85,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
94876dcb58,0.1214099357570291,6.0704967878514555,5.5704967878514555,422,21891.66,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
8a78b6309f,0.1214099357570291,6.0704967878514555,5.5704967878514555,552,24941.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
bfd3eba738,0.1214099357570291,6.0704967878514555,5.5704967878514555,422,19993.899999999998,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
63ded7c562,0.1214099357570291,6.0704967878514555,5.5704967878514555,533,36054.28,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
ac2ad1a029,0.1214099357570291,6.0704967878514555,5.5704967878514555,341,6837.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
ee390c3a40,0.1211370828937872,6.0568541446893605,5.5568541446893605,355,148515.91,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
e4d973c298,0.1210871297436114,6.05435648718057,5.55435648718057,233,51048.12,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
9d0d35af55,0.1210871297436114,6.05435648718057,5.55435648718057,224,86931.92,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
e06585309c,0.1210377654566376,6.05188827283188,5.55188827283188,311,2303.66,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
06d5f164c2,0.1210377654566376,6.05188827283188,5.55188827283188,211,606.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
0865e51e9e,0.1210377654566376,6.05188827283188,5.55188827283188,211,1029.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
30a6066d64,0.1210377654566376,6.05188827283188,5.55188827283188,211,2008.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
e7b4787cf3,0.1210377654566376,6.05188827283188,5.55188827283188,211,736.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
85aaa3f60b,0.1210377654566376,6.05188827283188,5.55188827283188,211,3722.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
df36818425,0.1210377654566376,6.05188827283188,5.55188827283188,211,1699.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
81ad5ca01b,0.1210377654566376,6.05188827283188,5.55188827283188,214,105296.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
a075256af7,0.1210377654566376,6.05188827283188,5.55188827283188,211,2034.12,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
